	CRC_Effect	CRC_Pvalue	CRC_SE	T2D_Effect	T2D_Pvalue	T2D_SE	CD_Effect	CD_Pvalue	CD_SE	UC_Effect	UC_Pvalue	UC_SE	ACVD_Effect	ACVD_Pvalue	ACVD_SE	cirrhosis_Effect	cirrhosis_Pvalue	cirrhosis_SE	schizofrenia_Effect	schizofrenia_Pvalue	schizofrenia_SE	asthma_Effect	asthma_Pvalue	asthma_SE	STH_Effect	STH_Pvalue	RE_Qvalue	STH_SE	BD_Effect	BD_Pvalue	BD_SE	ME/CFS_Effect	ME/CFS_Pvalue	ME/CFS_SE	migraine_Effect	migraine_Pvalue	migraine_SE	RE_Effect	RE_Pvalue	RE_stdErr	RE_conf_int	RE_Var	Zscore	Tau2_DL	Tau2_PM	I2	CRC_Qvalue	CRC_SE_RE	T2D_Qvalue	T2D_SE_RE	CD_Qvalue	CD_SE_RE	UC_Qvalue	UC_SE_RE	ACVD_Qvalue	ACVD_SE_RE	cirrhosis_Qvalue	cirrhosis_SE_RE	schizofrenia_Qvalue	schizofrenia_SE_RE	asthma_Qvalue	asthma_SE_RE	STH_Qvalue	STH_SE_RE	BD_Qvalue	BD_SE_RE	ME/CFS_Qvalue	ME/CFS_SE_RE	migraine_Qvalue	migraine_SE_RE
P105-PWY: TCA-PWY cycle IV (2-oxoglutarate decarboxylase)	NA	NA	NA	-0.03263075010142385	0.7233547285961275	0.09218276595447587	0.524678888695432	0.3584928105697056	0.5713957452629923	0.04251127254250145	0.8184429789653119	0.1851955289846576	0.4906730742032341	2.634945330213108e-05	0.11661436120343442	0.2178996825214907	0.0964790698725388	0.13085456024669395	0.008707778746303739	0.9549942667966058	0.15385223813560225	0.16687471764004908	0.4546955688428014	0.14238458622599387	0.11439621415267524	0.4748760025319597	0.029898443059937753	0.1597543158139695	-0.008804499903855836	0.9743784019678008	0.25204005383710715	0.1001145129933562	0.6213622683118784	0.20217786757427306	0.04445757564131027	0.7841974366517407	0.133649779101868	0.13171913124840273	0.013272339878635853	0.053190260808601106	0.027466220063544572;0.2359720424332609	0.0028292038448870065	2.4763768638469084	0.011867988008887134	0.007251505786659752	0.3447942381985725	NA	NA	0.9979133102574148	0.09218276595447587	0.5767750996721486	0.5713957452629923	0.9653720264723704	0.1851955289846576	7.298105158024463e-05	0.11661436120343442	0.11972703851652405	0.13085456024669395	0.9950804458967104	0.15385223813560225	0.6452194163508767	0.14238458622599387	0.7977083726743008	0.1597543158139695	0.9891790865546536	0.25204005383710715	0.9540315356134216	0.20217786757427306	0.979102105920751	0.133649779101868
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway)	-0.05383729655909608	0.3361654413989692	0.05597734274364855	-0.13650581181625765	0.13926458133078645	0.09232503315982957	NA	NA	NA	NA	NA	NA	0.248706557545822	0.03125329303579609	0.11534157909571505	0.5061192685615763	0.0001381205896487895	0.1325402745574591	0.1300400435479993	0.39984194235967	0.15401402896724745	0.07399930847316495	0.7401059053898047	0.14218605561583536	0.0524286775963146	0.7431319959250591	0.06502926191315687	0.159651232589255	0.16974390416952298	0.5364485830819331	0.2524922993573487	0.215587666902784	0.28862895473072303	0.2026374201113364	0.3192598266774258	0.05020337388267265	0.13448187904617512	0.1313136029545904	0.0384898733996728	0.06344880189843317	0.006953951233661396;0.25567325467551943	0.004025750462346617	2.0695994096908725	0.029350754184837582	0.02152559244002168	0.6711873447156521	0.4424370970670304	0.05597734274364855	0.9979133102574148	0.09232503315982957	NA	NA	NA	NA	0.04490660876474455	0.11534157909571505	0.0002845284146765064	0.1325402745574591	0.8295606790708986	0.15401402896724745	0.8595466278734619	0.14218605561583536	0.9028612429706998	0.159651232589255	0.9891790865546536	0.2524922993573487	0.9408987214071324	0.2026374201113364	0.8851862182291947	0.13448187904617512
GLUCONEO-PWY: gluconeogenesis I	-0.2604539167645209	0.0017744918268998155	0.08332953934252774	0.10278128145453264	0.2653641333862997	0.09227966936077436	-0.3512542122047387	0.4741768485493338	0.4907844084408009	-0.13586500281371794	0.20977109405158512	0.1083284418053984	-0.617092534526176	1.588599537021655e-07	0.11760105667592614	-0.2904053189102966	0.027095013559384304	0.13115385473264318	-0.07379046008865849	0.6325918294686989	0.15390385801478607	-0.25550456354750634	0.2527996485321114	0.14271618359032695	0.14414745111394567	0.3681387292745576	0.09460895699631965	0.1598309738195954	0.29528470315395544	0.283773818504513	0.2534086127379268	-0.03683031321646068	0.8557351594792474	0.2020684648092588	0.018406685308693254	0.9097206502074628	0.13363610214156654	-0.1308003935274224	0.06231998121953275	0.07017142301458296	-0.268336382636005;0.006735595581160186	0.004924028607891543	-1.8640122703545514	0.03939178164797955	0.035572764299113456	0.6904407083076466	0.006407014737832961	0.08332953934252774	0.9979133102574148	0.09227966936077436	0.6219276057060102	0.4907844084408009	0.5116269745292867	0.1083284418053984	8.258307531774e-07	0.11760105667592614	0.0374602200888132	0.13115385473264318	0.8941207415255574	0.15390385801478607	0.4673314603598206	0.14271618359032695	0.7470857829979555	0.1598309738195954	0.9891790865546536	0.2534086127379268	0.9799602769918871	0.2020684648092588	0.979102105920751	0.13363610214156654
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	-0.2188904666375772	0.0053807279135136285	0.07864392566828696	0.14381010798700505	0.3071333700800913	0.14081696304294364	0.15693663767019966	0.17131923956968054	0.11472168353393156	0.22737429213926585	0.03618282108025195	0.10853877453119858	0.2965460624509001	0.010348570216562821	0.1155280257024094	0.2179758836851399	0.09636330524422626	0.13085483028329056	0.1740123363724842	0.2603210894235675	0.15414240082265254	0.5307936940681292	0.018144639789213008	0.14461864112291692	0.18289809327675066	0.25387877686532784	0.07379214488334002	0.15995719438403752	0.1939210153115545	0.4802547468114805	0.2526305139076757	-0.06618034149262335	0.7439530730919298	0.20210663765866554	-0.22077884497738184	0.17470255513348554	0.1340397621047157	0.12792776376187096	0.04526153039383862	0.06389309569652639	0.002697296196679244;0.25315823132706267	0.004082327677685478	2.0022157694391676	0.04120726293146176	0.029221879874300954	0.7084756108579364	0.015036554717216166	0.07864392566828696	0.9979133102574148	0.14081696304294364	0.5767750996721486	0.11472168353393156	0.1949552001488202	0.10853877453119858	0.016076561111339288	0.1155280257024094	0.11972703851652405	0.13085483028329056	0.7009792816557946	0.15414240082265254	0.2908931183930494	0.14461864112291692	0.7273794396020759	0.15995719438403752	0.9891790865546536	0.2526305139076757	0.9540315356134216	0.20210663765866554	0.979102105920751	0.1340397621047157
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	-0.192563000925116	0.003514694546438601	0.0659751074415647	-0.0032331324127743023	0.9720192269229146	0.09217535045691616	0.06475928495523277	0.8437352699838006	0.3285307037260614	-0.04214811083417568	0.8429857974069546	0.2127878388712112	0.4409902003027799	0.00015189505630315922	0.1162863931090866	0.3584067535861735	0.006523946779030723	0.1315112529782953	0.3873821259151076	0.012877703289944994	0.15528778691633902	0.2961881626174697	0.1852035398152474	0.14291462779899305	0.09844431649580247	0.5385157615325947	0.07943609249369767	0.15972046762227585	0.2614785195818284	0.3420287013142517	0.2531135508177405	0.07394399906469612	0.7151757804263199	0.2021203713755448	-0.0946582313468162	0.5599551752977007	0.1337080876358195	0.12790023119412708	0.0500504258194181	0.065270779357933	-3.0496347421610226e-05;0.25583095873567574	0.004260274637991973	1.9595327718203828	0.04750622829599687	0.027297408467677992	0.7280471666610285	0.010863601325355677	0.0659751074415647	0.9979133102574148	0.09217535045691616	0.9283652514715376	0.3285307037260614	0.9737363316328292	0.2127878388712112	0.00035925740844735974	0.1162863931090866	0.010066914130938793	0.1315112529782953	0.3655352788440601	0.15528778691633902	0.40055399963518973	0.14291462779899305	0.8316594220442894	0.15972046762227585	0.9891790865546536	0.2531135508177405	0.9540315356134216	0.2021203713755448	0.979102105920751	0.1337080876358195
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	-0.1553091353521897	0.08680793020990962	0.09069243389635354	-0.11377543833505152	0.2177773653646231	0.09231573807503804	-0.14915266749213096	0.6827516171641999	0.3649341376080375	-0.151683376908767	0.16141528139942496	0.10831993317989552	-0.3602248324166288	0.0018932759992612022	0.1158263356111066	-0.6795825047799436	4.279461726756755e-07	0.1341810268370631	0.031094938714355605	0.8402928092513441	0.15386080613353598	-0.05677648794059005	0.7990907642886539	0.1421660522970348	0.15315116445874696	0.3390643330001706	0.10279476904748375	0.15985764196067742	0.08811834919480678	0.7479817617996358	0.2521611181888903	0.2469866613296378	0.22453481375166146	0.20282022391949145	-0.09303593394096324	0.5666951862622794	0.1337055458618885	-0.12651676005706863	0.0696747360608243	0.06974388404660914	-0.26321477278842254;0.010181252674285268	0.004864209361906861	-1.814019419574034	0.03008217907146488	0.03532632833799407	0.6251325042623274	0.14281304647436746	0.09069243389635354	0.9979133102574148	0.09231573807503804	0.8050686821284702	0.3649341376080375	0.4348575864566598	0.10831993317989552	0.003420897835574962	0.1158263356111066	1.2352985334721458e-06	0.1341810268370631	0.9430945891065616	0.15386080613353598	0.8949452546963053	0.1421660522970348	0.7470857829979555	0.15985764196067742	0.9891790865546536	0.2521611181888903	0.8960592233996099	0.20282022391949145	0.979102105920751	0.1337055458618885
METHGLYUT-PWY: superpathway of methylglyoxal degradation	0.2689777463264581	0.0005372485759893575	0.07770638315243401	-0.17143086951353512	0.4666287848576358	0.23548999488785666	0.6632078590605368	0.0028101626101959547	0.221973822309893	0.17821870814396118	0.1000896356589036	0.10837790321755926	0.3661469401736373	0.00159556231374624	0.11585697480393453	0.424608225797162	0.0013162381292878395	0.1319299230004635	-0.2879815809697591	0.06335514407959436	0.15464691711182435	-0.021991064996229246	0.9214630284002664	0.14214171441528406	0.10058744884336307	0.529721178809683	0.1644704776661123	0.15972472047559802	0.24028607067656466	0.38229462632612055	0.2529467017214325	-0.14229302118281656	0.4829598961394736	0.20230686132294945	-0.16414181231168454	0.31249027065447377	0.13385810948417262	0.12549747931659855	0.11579663702029386	0.07979929491636063	-0.030909138719468293;0.2819040973526654	0.0063679274691483	1.5726640122338822	0.04196330220943072	0.05122695592585121	0.6827239521049578	0.002578793164748916	0.07770638315243401	0.9979133102574148	0.23548999488785666	0.0535409928889966	0.221973822309893	0.33768559320433833	0.10837790321755926	0.0029591706347452287	0.11585697480393453	0.0023475762305912987	0.1319299230004635	0.44559784669314706	0.15464691711182435	0.9570865990858436	0.14214171441528406	0.8256602819520216	0.15972472047559802	0.9891790865546536	0.2529467017214325	0.9464041765834222	0.20230686132294945	0.979102105920751	0.13385810948417262
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	-0.3399236079130118	0.00033209394014477317	0.09471563115318513	0.19025357877389396	0.4018110135980781	0.2269269668894097	-0.4199385725514901	0.6102023715647982	0.8237568721057634	-0.17206707243951094	0.11229311651103413	0.10835662468474852	-0.1428522864370491	0.2148490621452193	0.11504469589301415	-0.4455463578043337	0.0007596888775942008	0.13207676058373286	0.2567925224763921	0.09744369752444733	0.1544842913284867	-0.366242968430451	0.10177130076919426	0.14332405547952967	-0.05036800132149896	0.7528888396073757	0.13567443684705205	0.15964911961198122	0.4163692052430795	0.13252599733849885	0.2547550889686648	-0.23137983049193206	0.2549736196775943	0.20272628008628568	-0.01885154659270205	0.9075484782717532	0.13363624057215098	-0.12293811793049432	0.09390354817576396	0.07338903844530344	-0.26678063328328905;0.020904397422300422	0.005385950963926225	-1.6751564066630962	0.031374287965711206	0.036448713954817996	0.5920391035411464	0.0018065910343875657	0.09471563115318513	0.9979133102574148	0.2269269668894097	0.748790706801549	0.8237568721057634	0.3652055410854353	0.10835662468474852	0.2708127400093932	0.11504469589301415	0.001397284899860762	0.13207676058373286	0.5067796739830336	0.1544842913284867	0.3203894993675373	0.14332405547952967	0.9028612429706998	0.15964911961198122	0.9891790865546536	0.2547550889686648	0.9018511362670464	0.20272628008628568	0.979102105920751	0.13363624057215098
PWY-7385: 1,3-propanediol biosynthesis (engineered)	0.2743036015159208	0.0010503642447787787	0.08371395620775929	-0.0033102459420934326	0.9713669056999636	0.09222290365509643	0.7071489633299086	0.4028615286483284	0.8453445322443521	-0.03951182512262387	0.714902737242745	0.10816872838135727	0.4176694559371492	0.000328133602154806	0.11614422344475875	0.2080336269742608	0.1124384229181546	0.13082039057439895	-0.033706021247061235	0.8270875435766281	0.15386243301262645	0.013248227615363569	0.952637245872836	0.14213897751435234	0.14946988271414152	0.3507671976717829	0.01980040128107078	0.15984654369202786	0.016202908529510868	0.952868442095892	0.2520429682418403	0.058882664713141714	0.771339311179602	0.20209511510444986	0.07773985253945187	0.6320921402083093	0.13368373857176524	0.12260136383970668	0.00789180671584444	0.04614861578042796	0.03215007691006788;0.2130526507693455	0.0021296947384495646	2.656663948991142	0.009286765592801614	0.006415909482593716	0.34419043489674717	0.004285486118697417	0.08371395620775929	0.9979133102574148	0.09222290365509643	0.599225833333041	0.8453445322443521	0.9119430676488728	0.10816872838135727	0.0006941921935033834	0.11614422344475875	0.1374618108079516	0.13082039057439895	0.9317085338629344	0.15386243301262645	0.9719311647765896	0.14213897751435234	0.7470857829979555	0.15984654369202786	0.9891790865546536	0.2520429682418403	0.9540315356134216	0.20209511510444986	0.979102105920751	0.13368373857176524
PWY0-1479: tRNA processing	-0.11645944872236785	0.037721596303711184	0.05604759109004154	-0.10947160276319884	0.2353066265970729	0.09224100771326878	-0.20127405227319647	0.7431434764227469	0.6142145001487109	0.01957094388711186	0.8564856057480861	0.10821666497399196	-0.08847268459254551	0.44201765800322657	0.11495444133606432	-0.4788264560082503	0.00030404476131386737	0.13232432392471344	-0.05173210353968501	0.7374538572457671	0.15387724055901972	-0.10583537312608847	0.6352482061714508	0.14223688970634274	0.2282254709273223	0.15500788613013008	0.044904188332246145	0.16014261282287112	-0.09988551673997573	0.7157369708621295	0.2521959475525348	-0.5439088440279568	0.008389540276676755	0.20575331118461127	-0.1194664956863719	0.4620287699342881	0.1337524222318092	-0.1218776232226085	0.02389888782360594	0.05395797573908995	-0.2276352556712248;-0.016119990773992204	0.0029114631458602193	-2.2587508436554273	0.010099942295345839	0.014982432097909679	0.3988826393417943	0.06995641496324621	0.05604759109004154	0.9979133102574148	0.09224100771326878	0.8536241282230147	0.6142145001487109	0.9737363316328292	0.10821666497399196	0.5070556785268621	0.11495444133606432	0.0005881053599122693	0.13232432392471344	0.912304072738272	0.15387724055901972	0.7929924123533265	0.14223688970634274	0.5665018207223709	0.16014261282287112	0.9891790865546536	0.2521959475525348	0.16658917862016848	0.20575331118461127	0.979102105920751	0.1337524222318092
PWY-4702: phytate degradation I	0.2374862176602297	0.0009996230703868123	0.07217037948241997	0.033218936922869466	0.718722359074597	0.09223207631800666	0.6548443121613777	0.4203394334809976	0.8126307996172375	-0.10452484650116876	0.33449455594859834	0.10830464150874344	0.4087772757759135	0.0004362604381442169	0.11609200427569225	0.1812575197129413	0.16637987963651682	0.130735594624898	-0.1177396150610143	0.44581173363404136	0.15398475035898845	0.25696869710549297	0.2500999554334475	0.14272282202130449	0.2263802471596589	0.1583505847748649	0.04498968745294754	0.16013427094728447	-0.25493438254029105	0.3541551148314264	0.2530605363392665	0.12439021512125162	0.5395647528433674	0.20224663666697085	0.04365506550504869	0.787998436866754	0.13364918858720698	0.12025371083611873	0.024051766084630666	0.05329683104439696	0.01579192198910069;0.22471549968313675	0.0028405521993749953	2.2563013312357314	0.015004761976057414	0.01372494528488298	0.47147329996166815	0.004161696048141015	0.07217037948241997	0.9979133102574148	0.09223207631800666	0.6038209322227028	0.8126307996172375	0.6355396563023369	0.10830464150874344	0.00090469939956116	0.11609200427569225	0.1981170821105345	0.130735594624898	0.8428281992781157	0.15398475035898845	0.4644713458049739	0.14272282202130449	0.5721535280072949	0.16013427094728447	0.9891790865546536	0.2530605363392665	0.9540315356134216	0.20224663666697085	0.979102105920751	0.13364918858720698
PWY-6803: phosphatidylcholine acyl editing	0.15154586033925427	0.009249521122272952	0.05822659933920313	0.007651629402292273	0.9338408447207058	0.09217336916864527	0.6694691249553122	0.3096764215428345	0.6589903654472954	0.04507640834848743	0.6769437655167692	0.10819102072039777	0.4694342426444674	5.674628694958495e-05	0.11646999215805452	0.398784772603201	0.002519587841255417	0.13175835018638027	-0.098857567244994	0.5219690728096235	0.1539454530202468	0.3357103276803479	0.1334248592854241	0.14313510990596834	0.013835918370421491	0.9310718178585186	0.09727389423316705	0.1596257217244642	-0.33788895656401513	0.22069169023342208	0.2538308996822337	0.0744053358436986	0.7134781603775238	0.20212123534051854	-0.07855817051939468	0.6285126100609308	0.13368480640758784	0.12019553657807958	0.06453971980148077	0.06502563666969786	-0.007254711294528232;0.24764578445068738	0.0042283334242995555	1.8484330601578107	0.021886984119965407	0.02837558960279221	0.5856544553918057	0.0228715431387113	0.05822659933920313	0.9979133102574148	0.09217336916864527	0.5767750996721486	0.6589903654472954	0.9076124610504129	0.10819102072039777	0.00015025274720613374	0.11646999215805452	0.00426789022214332	0.13175835018638027	0.8492914994113857	0.1539454530202468	0.3657837979049382	0.14313510990596834	0.982728149984146	0.1596257217244642	0.9891790865546536	0.2538308996822337	0.9540315356134216	0.20212123534051854	0.979102105920751	0.13368480640758784
