	CRC_Effect	CRC_Pvalue	CRC_SE	T2D_Effect	T2D_Pvalue	T2D_SE	UC_Effect	UC_Pvalue	UC_SE	ACVD_Effect	ACVD_Pvalue	ACVD_SE	asthma_Effect	asthma_Pvalue	asthma_SE	migraine_Effect	migraine_Pvalue	migraine_SE	RE_Effect	RE_Pvalue	RE_stdErr	RE_conf_int	RE_Var	Zscore	Tau2_DL	Tau2_PM	RE_Qvalue	I2	CRC_Qvalue	CRC_SE_RE	T2D_Qvalue	T2D_SE_RE	UC_Qvalue	UC_SE_RE	ACVD_Qvalue	ACVD_SE_RE	asthma_Qvalue	asthma_SE_RE	migraine_Qvalue	migraine_SE_RE	CD_Effect	CD_Pvalue	CD_SE	schizofrenia_Effect	schizofrenia_Pvalue	schizofrenia_SE	BD_Effect	BD_Pvalue	BD_SE	ME/CFS_Effect	ME/CFS_Pvalue	ME/CFS_SE	CD_Qvalue	CD_SE_RE	schizofrenia_Qvalue	schizofrenia_SE_RE	BD_Qvalue	BD_SE_RE	ME/CFS_Qvalue	ME/CFS_SE_RE	cirrhosis_Effect	cirrhosis_Pvalue	cirrhosis_SE	STH_Effect	STH_Pvalue	STH_SE	cirrhosis_Qvalue	cirrhosis_SE_RE	STH_Qvalue	STH_SE_RE
s__Asaccharobacter_celatus	-0.24420832179723675	0.0015864042124125175	0.07732038528876899	-0.20784652372701892	0.25186294017791244	0.18139287848203656	-0.09642696979158484	0.8167242009091733	0.4160633798564045	0.029311581079164806	0.7988639815038471	0.11490441495245472	-0.2891216329716432	0.1958625026089358	0.14287807945581454	0.043655399197487225	0.7879968553058024	0.1336491888305145	-0.1951003958413322	0.00468528785138278	0.06899100383339103	-0.3303227633547786;-0.0598780283278858	0.004759758609938975	-2.827910669519862	0.029707492226572495	0.027140665079586925	0.02213831091097061	0.5957515531102539	0.01423522805255671	0.07732038528876899	0.8146191971379356	0.18139287848203656	0.9544592282002986	0.4160633798564045	0.8472799803828681	0.11490441495245472	0.6063688436934177	0.14287807945581454	0.9234338148114872	0.1336491888305145	-0.3209914158650215	0.013532757472657142	0.12998590786423647	-0.04847737883829905	0.7534126374202426	0.15387410484352385	0.08687651482609934	0.7514123843207419	0.25215769659281506	-0.17999553060152906	0.3752162907003461	0.20246005597039854	0.07403214382100673	0.12998590786423647	0.8794542413079561	0.15387410484352385	0.9056005783626658	0.25215769659281506	0.5440985364140667	0.20246005597039854	-0.694188873559344	2.4856778624133914e-07	0.13434002649393142	NA	NA	NA	1.814544839561776e-06	0.13434002649393142	NA	NA
s__Coprococcus_eutactus	-0.12798916700105806	0.022417429699120417	0.05605643927528041	-0.011421422397536228	0.9449907282015568	0.1655312023136651	-0.4301436487632027	0.046983288395936684	0.21653878577931104	-0.12103101025267933	0.2931410592625091	0.11500339017000748	-0.5008710341969808	0.025667846244194253	0.1443488568431054	-0.20228758644307526	0.2135041259007736	0.1339746058396384	-0.19499887005789412	0.009836330574126917	0.07553614871406143	-0.3430497215374545;-0.04694801857833372	0.005705709762552804	-2.581530477494335	0.030879116144021113	0.04425258746379655	0.03606654543846537	0.6327141187393899	0.08171514696776153	0.05605643927528041	0.9918058821823116	0.1655312023136651	0.19692995348935166	0.21653878577931104	0.424967807806596	0.11500339017000748	0.29004666255939504	0.1443488568431054	0.5714207419891696	0.1339746058396384	-0.4417323624388049	0.0054508003293045615	0.15894739882421174	0.10958165834708533	0.4779066873038928	0.15396693262673422	-0.2342963097664691	0.39419545531747213	0.2529020801026744	-0.5713204458412212	0.005714729921770728	0.20613206382984625	0.03899418697117879	0.15894739882421174	0.7227844940215898	0.15396693262673422	0.8153905993553192	0.2529020801026744	0.040003109452395096	0.20613206382984625	-0.3079110554598317	0.01918861427357321	0.13123878792092256	0.3476570534482936	0.031014352896399193	0.16082510409550022	0.031835655499337374	0.13123878792092256	0.07947916714966956	0.16082510409550022
s__Escherichia_coli	0.2744327032067182	0.001724745245939907	0.08756787482916019	0.07633753321184117	0.4078703724473318	0.09223439677852438	0.044499494127407946	0.6808570206515543	0.10819389975279273	0.5095449444656537	1.3028966056794591e-05	0.11674784111405445	0.2497059155601559	0.2636923840755205	0.14269026196807827	0.034522906129699986	0.8315890216760597	0.13364322633331166	0.1948428492893157	0.0002508632791649035	0.05321572964037398	0.0905400191941827;0.2991456793844487	0.0028319138811573777	3.6613770140152573	0.014194796225003145	0.013150898788222534	0.0032194120826162615	0.441021724201808	0.01423522805255671	0.08756787482916019	0.9592235912561108	0.09223439677852438	0.9124410412813346	0.10819389975279273	0.00015960483419573374	0.11674784111405445	0.7129958247666656	0.14269026196807827	0.9459768446798484	0.13364322633331166	0.888504905152092	0.1960698556114997	0.6872557817402545	-0.06762938676089254	0.6612490710918719	0.15389548247918589	-0.006288187310857419	0.9816994348244942	0.2520394555948988	0.17786596584259312	0.38086897548984666	0.2024504513491628	0.3921397112229994	0.6872557817402545	0.8486129773457743	0.15389548247918589	0.9882440977233242	0.2520394555948988	0.5440985364140667	0.2024504513491628	0.32747757430513963	0.012819745090930664	0.1313395302404528	0.3410749206013037	0.034289417747969814	0.1607802089852422	0.02246019339931052	0.1313395302404528	0.08061021014435009	0.1607802089852422
s__Bacteroides_vulgatus	0.04756904277957896	0.5225293497626067	0.07439040113019138	-0.08124821779623118	0.3783741858450109	0.09223362378906587	-0.017465752942998725	0.9365731756552196	0.21948064659412164	-0.2985806641951705	0.009841293916216862	0.11553667323229735	-0.07728447452830353	0.7290158905821199	0.14219046911266575	-0.27088630596638225	0.09620498654236492	0.13424474397525513	-0.1947911770875608	0.022404842924183432	0.08530626044357986	-0.3619914475569773;-0.027590906618144284	0.007277158070867879	-2.2834335495973646	0.05200851784745313	0.06318501328026552	0.06314839598741481	0.7423115619344531	0.732016040011766	0.07439040113019138	0.9592235912561108	0.09223362378906587	0.9950404923863144	0.21948064659412164	0.03395939449962157	0.11553667323229735	0.9342475784524248	0.14219046911266575	0.4372062299277645	0.13424474397525513	0.26704942136357745	0.14805322552389444	0.18462502667698388	-0.5037779905366765	0.0013091167066088484	0.1562728504504097	-0.1336216379894077	0.6263010117214969	0.25231993149253745	-0.27568849695516656	0.1756060509035116	0.20300886306739616	0.3315891970984118	0.18462502667698388	0.07985611910313976	0.1562728504504097	0.8724733181908984	0.25231993149253745	0.3724976837347216	0.20300886306739616	-0.09637973734327654	0.4611398784819994	0.13054369037436392	-0.9234304026349393	4.01192325929967e-08	0.16791563625925973	0.4999486801364252	0.13054369037436392	7.679967382087941e-07	0.16791563625925973
s__Butyrivibrio_crossotus	NA	NA	NA	NA	NA	NA	-0.3803347568427542	0.0004918587869178204	0.10913005521517148	NA	NA	NA	-0.2067213506110239	0.3545652937029572	0.14251654145879625	-0.2005448980536212	0.21746095258900494	0.13396875739425493	-0.1929876258025095	0.006268681892481531	0.07060386845229694	-0.3313712079690115;-0.054604043636007515	0.00498490624042925	-2.733386003245706	0.011647070853582292	0.010645038873029627	0.02681602809561544	0.3314583148594638	NA	NA	NA	NA	0.007453552386370047	0.10913005521517148	NA	NA	0.7845782390229405	0.14251654145879625	0.5714207419891696	0.13396875739425493	-0.2496638536552781	0.1089330520276408	0.15574717621856055	NA	NA	NA	-0.3757686799116902	0.1738465403644377	0.2542533794255267	-0.005988824299557503	0.9764138233301001	0.20205178864749296	0.27380469833974586	0.15574717621856055	NA	NA	0.6402640876836608	0.2542533794255267	0.9905647483058984	0.20205178864749296	NA	NA	NA	0.14843257338127694	0.3541109841420461	0.15984346505368288	NA	NA	0.49948286184246504	0.15984346505368288
s__Barnesiella_intestinihominis	0.04228990340931262	0.5784769899898461	0.07611426599051567	-0.08481683411693923	0.6233203028881773	0.17269025800809265	-0.16051445957846625	0.13843361817101885	0.10833498397053537	-0.11365111318829915	0.3235136147900504	0.11499096363795082	-0.07689759480037124	0.7303190013223513	0.14218993940405938	-0.08116589793724965	0.617164603685646	0.13368828380304065	-0.1912881741847834	0.0018427958138025335	0.061419296485395694	-0.31166999529615896;-0.07090635307340783	0.00377232998076094	-3.1144637781754465	0.026671322051307438	0.024029324159701763	0.014189527766279509	0.5941616847831486	0.7664114307055054	0.07611426599051567	0.9592235912561108	0.17269025800809265	0.4132033754498593	0.10833498397053537	0.4577761887820637	0.11499096363795082	0.9342475784524248	0.14218993940405938	0.8571730606745083	0.13368828380304065	-0.42168025759291067	0.007942873116643991	0.15885555614513566	-0.10303155991218377	0.5045723714715326	0.15395355087274568	0.09146728752978008	0.7387558257182094	0.2521705872607051	-0.377359380246954	0.06486782499509901	0.20384166208166396	0.05175961662097772	0.15885555614513566	0.7446511611233102	0.15395355087274568	0.9056005783626658	0.2521705872607051	0.1934970673165935	0.20384166208166396	-0.5428871374120459	4.523862344767516e-05	0.13284950355372332	-0.5492933100413063	0.0007508950631203182	0.16260609007535173	0.0001524193620775517	0.13284950355372332	0.0038699976330047172	0.16260609007535173
s__Dielma_fastidiosa	0.05172286581197761	0.4780599056373796	0.07290800755018742	-0.06941165176827623	0.7027321880856705	0.1818797243290156	0.5527603320978733	0.0303510039218875	0.25526004736728103	-0.08409914949807168	0.4648883620297533	0.11494902389969545	0.3687425575025861	0.09947237471266414	0.14334024003064566	0.2948432938919818	0.07035538760605166	0.13435737833551756	0.1886436289200219	0.0038692286159469624	0.0653055481538312	0.06064475453851276;0.31664250330153104	0.004264814619672367	2.88863097015372	0.018433862280411523	0.019897180087338283	0.020616208037282584	0.460263600893212	0.710799596539788	0.07290800755018742	0.9592235912561108	0.1818797243290156	0.14634767413851804	0.25526004736728103	0.5932169202983831	0.11494902389969545	0.4416550966475376	0.14334024003064566	0.3769038621752767	0.13435737833551756	0.8337340697306711	0.055364309307718296	0.4351416395491171	0.2015888208901073	0.1925196978217976	0.15424177813954396	0.020209362024813108	0.941233827906895	0.25204526622180673	0.35007969716298193	0.08637514216475127	0.20359311348335365	0.17162935885392672	0.4351416395491171	0.5132603662238382	0.15424177813954396	0.9869882500968136	0.25204526622180673	0.2355685695402308	0.20359311348335365	0.3005246161781267	0.02223626958313862	0.13120235150175755	NA	NA	NA	0.036072170657091535	0.13120235150175755	NA	NA
s__Intestinimonas_butyriciproducens	0.199316738711982	0.001488048804695996	0.06273732299445127	0.21558615263569852	0.019740257522899318	0.09247669141124938	0.13886084304865026	0.5124959928385195	0.21201548380007992	-0.2711655310379605	0.018944547969874118	0.11542507211408938	0.22880870838286174	0.3056313406499253	0.14260174618493127	0.4974459066253087	0.002424715860147973	0.1356842754178962	0.18822387709677033	0.054377075859965096	0.09783858133857588	-0.003539742326838402;0.37998749652037905	0.00957238799834513	1.9238205881727892	0.060715058319347495	0.08165680757503342	0.12264638165603543	0.7888304744521862	0.01423522805255671	0.06273732299445127	0.4540259230266843	0.09247669141124938	0.8275550048294128	0.21201548380007992	0.057301410526162465	0.11542507211408938	0.7523453450121003	0.14260174618493127	0.10911221370665876	0.1356842754178962	0.5253199420438309	0.0019900380207249486	0.16991214896452936	-0.09013159363807244	0.5593177643710457	0.15392960445984102	0.1975518086702019	0.4721090378397778	0.25265285030279194	0.8270358059541463	8.915849953436715e-05	0.2105117517850804	0.01948142483446529	0.16991214896452936	0.7980572714857707	0.15392960445984102	0.8419715086173223	0.25265285030279194	0.004680821225554275	0.2105117517850804	-0.23038593370402	0.07895236985991826	0.13090006013378966	NA	NA	NA	0.10943398100836772	0.13090006013378966	NA	NA
s__Roseburia_hominis	-0.1152636248438861	0.039661517182518764	0.05602782166526793	-0.07894235873196227	0.39192978398753375	0.09220913905856867	-0.2594061585982673	0.016932900987951083	0.10862170056647814	-0.31886717611680754	0.00587638468619235	0.115626091567918	-0.023053160971312	0.9176832282740532	0.1421421394041538	-0.06642497813672732	0.6824465688745709	0.13367011905090628	-0.18779681711046622	0.00016612214063949082	0.04987113800107216	-0.28554424759256763;-0.0900493866283648	0.0024871304055219838	-3.765641303521665	0.009740285612233982	0.0111926978073867	0.0023983884054826488	0.39231672282652685	0.12449309560068388	0.05602782166526793	0.9592235912561108	0.09220913905856867	0.1030021252826214	0.10862170056647814	0.02399523746861876	0.115626091567918	0.9691421008875514	0.1421421394041538	0.8650037331863694	0.13367011905090628	-0.5193787425274471	0.117485710876442	0.3317834900185513	0.11659694724497956	0.450231205883736	0.15398217777535456	-0.3086289832268557	0.2627921825883851	0.2535348406601876	-0.2583816719158334	0.20403908437708448	0.2028926570785214	0.2837966522469897	0.3317834900185513	0.7217738999343746	0.15398217777535456	0.7812631768509739	0.2535348406601876	0.40807816875416897	0.2028926570785214	-0.4983023145948651	0.0001737450643791718	0.13247723737081693	-0.3282936942146118	0.04150754361491758	0.16069544816542855	0.0004640264524273004	0.13247723737081693	0.09186002110808196	0.16069544816542855
s__Adlercreutzia_equolifaciens	-0.2412278405092645	0.0003026643453383216	0.06676646782717313	-0.23052116462485045	0.23303588384359	0.19329700486425064	-0.010291537334923377	0.9762017041084409	0.3449928117734142	0.05921895859951859	0.6067427648666512	0.11492342598095695	-0.11851601730619515	0.5953158608998852	0.1422621428905562	0.07291816597161721	0.6533577597293987	0.13367767355897806	-0.18215068453012384	0.034628322544700385	0.08621790421176337	-0.35113777678518004;-0.013163592275067637	0.007433527006668803	-2.1126781750892016	0.056229702359580656	0.05367462345419103	0.08727617048802085	0.7373409034306927	0.005261703234343129	0.06676646782717313	0.8146191971379356	0.19329700486425064	0.9950404923863144	0.3449928117734142	0.7078665590110932	0.11492342598095695	0.8569514940342297	0.1422621428905562	0.8650037331863694	0.13367767355897806	-0.32177358042838905	0.05418772433864083	0.16712620482236673	-0.05797815946239696	0.7071508056771694	0.15388382854969926	0.0996326766843506	0.7164246162896075	0.2521951533963957	-0.1907699297205333	0.3474306334155515	0.20251039472397814	0.17162935885392672	0.16712620482236673	0.8750181131379923	0.15388382854969926	0.9056005783626658	0.2521951533963957	0.528698789980187	0.20251039472397814	-0.8831787637706403	1.0862275073754177e-10	0.1366804112485081	NA	NA	NA	1.5858921607681099e-09	0.1366804112485081	NA	NA
s__Firmicutes_bacterium_CAG_110	-0.11582476436713107	0.2268235339079574	0.09583526729164417	0.07632680449189799	0.5306037070214549	0.12171689546339873	-0.4089926822799803	0.00018408351185339453	0.10935885825048484	-0.08238342148858811	0.4740379870342524	0.11494697357515067	-0.31786314577269825	0.15520814010670622	0.14303217303887125	-0.3134651577042273	0.05448211461930445	0.13445144650535504	-0.18167650240779692	0.02029154253150156	0.07827803385559728	-0.3351014487647676;-0.028251556050826243	0.006127450584298035	-2.3209129491287817	0.04861140697328631	0.048532941666416966	0.06152099141412215	0.7110896563028256	0.4344247344338845	0.09583526729164417	0.9592235912561108	0.12171689546339873	0.004533056479389841	0.10935885825048484	0.5990385321571575	0.11494697357515067	0.5567784073669144	0.14303217303887125	0.32259146814061845	0.13445144650535504	-0.5075043516352042	0.16667051802543664	0.3669639305661517	0.20105766280432116	0.19368829837371426	0.15423972682570256	-0.31891482593197384	0.24738660982775504	0.25363589958424543	-0.10241225892340697	0.6133892056030856	0.2021837404119304	0.3604734459619909	0.3669639305661517	0.5132603662238382	0.15423972682570256	0.7812631768509739	0.25363589958424543	0.7445764923505664	0.2021837404119304	-0.6705969883775983	5.9528028748881e-07	0.13408480204173534	0.1930819377695808	0.22850616982572494	0.15999530942527046	3.95049645333483e-06	0.13408480204173534	0.3689135753812909	0.15999530942527046
s__Ruminococcus_torques	-0.009238683510947162	0.9130147861498196	0.08457493813235578	-0.2068755638326101	0.02531454534773969	0.09249685368911144	-0.287640319217529	0.15687919879707654	0.2031866264512005	-0.05931456773904568	0.6061623497485269	0.11492350734615883	-0.03770079486815238	0.865783103365746	0.14215004444242998	-0.3342678055705289	0.040420184531268895	0.134563255777684	-0.18003302239427654	0.06861356133535024	0.09886731621023954	-0.3738129621663461;0.013746917377792961	0.009774746214615495	-1.8209558961976837	0.05475315381103603	0.09153144829791683	0.1471574020994235	0.7414857299378311	0.9465199159167854	0.08457493813235578	0.4763737169983742	0.09249685368911144	0.4415028880432012	0.2031866264512005	0.7078665590110932	0.11492350734615883	0.9544730798080908	0.14215004444242998	0.3217233405362489	0.134563255777684	-0.6850632308176072	0.0030174805335769768	0.23097586954564364	0.03790337205514068	0.8059644499261842	0.15386532297458708	-0.08533904112216338	0.7556667077728205	0.2521535276458282	-0.9354671643678129	1.1571987939570007e-05	0.21281553683609747	0.02440223388023121	0.23097586954564364	0.8938878444635862	0.15386532297458708	0.9056005783626658	0.2521535276458282	0.0008646424322200835	0.21281553683609747	-0.2571571633115594	0.05007339214031066	0.13100609615603587	0.4724459149217355	0.0035841593754017053	0.16183529605337826	0.07310715252485357	0.13100609615603587	0.014125804597171427	0.16183529605337826
s__Eubacterium_sp_CAG_274	-0.1486863009979954	0.007996832904151319	0.056061422563274524	-0.053258923132721285	0.6340737604790703	0.11188829026198226	-0.1748864337920153	0.10656985325011248	0.10836903808325728	-0.3980019459078661	0.0006120246323848646	0.11603020186796255	-0.003129114902567886	0.9888070752787714	0.14213750529747962	0.07733881994098749	0.6338495400812704	0.1336832193376293	-0.17943763235877627	0.0020534617880672013	0.05821381476423814	-0.293536709296683;-0.06533855542086951	0.003388848229405031	-3.082389173179701	0.014932194920149487	0.019911912916947033	0.014823427282610109	0.5182771980473112	0.04091805854584935	0.056061422563274524	0.9592235912561108	0.11188829026198226	0.36197001879779583	0.10836903808325728	0.0036572203642510205	0.11603020186796255	0.9967430092496324	0.14213750529747962	0.8650037331863694	0.1336832193376293	-0.246707199299257	0.03187807220641558	0.11496483617016773	-0.07471242536221233	0.6283495837869055	0.15390517409278756	-0.49326630852554104	0.07586095505396541	0.2558428744095005	-0.0034053674419348354	0.9865870766400364	0.2020514821677797	0.1235275297998604	0.11496483617016773	0.8407961962376781	0.15390517409278756	0.4083429954832722	0.2558428744095005	0.9913075889684576	0.2020514821677797	-0.5401203844443743	4.930570419671342e-05	0.1328255058903708	NA	NA	NA	0.00016116342118030206	0.1328255058903708	NA	NA
